date,lobby,game,team,ign,playfabid,placement,kills,damage,date,date num,is_fun_match,playfabid2
2024/06/05 18:59:27,35O4AD,0,G,TOTALS,,1,10,2879,2024-06-05,45448,0,
2024/06/05 18:59:27,35O4AD,0,H,r kelly,2D26132EC2DBC067,2,4,985,2024-06-05,45448,0,5F4F91D71E0F02AE
2024/06/05 18:59:27,35O4AD,0,H,MrRager,91062BD8ADCBAE8,2,4,1480,2024-06-05,45448,0,42AAE36F6839385B
2024/06/05 18:59:27,35O4AD,0,H,brrrr_1,1F38E2CA2D523F1,2,0,87,2024-06-05,45448,0,E9E44C258D99C389
2024/06/05 18:59:27,35O4AD,0,H,TOTALS,,2,8,2552,2024-06-05,45448,0,
2024/06/05 19:00:13,423AB8,1,A,S.A.O._MAX.I.CAN,2E0C8F5E8A7957C4,1,5,1256,2024-06-05,45448,0,2E0C8F5E8A7957C4
2024/06/05 19:00:13,423AB8,1,A,K1NGZ,D3770494E8B19C1A,1,4,1641,2024-06-05,45448,0,D3770494E8B19C1A
2024/06/05 19:00:13,423AB8,1,A,Chino__0,2072A9F47383F728,1,5,1675,2024-06-05,45448,0,DEBC974F6F52CCCC
2024/06/05 19:00:13,423AB8,1,A,TOTALS,,1,14,4572,2024-06-05,45448,0,
2024/06/05 19:00:13,423AB8,1,B,S.A.O PeterpanFLEX,39FC372721AE0FDC,4,4,814,2024-06-05,45448,0,7FBE610C56B5FE41
2024/06/05 19:00:13,423AB8,1,B,GO~SHoVVTiMeX,3570FF8FBC6530D4,4,1,450,2024-06-05,45448,0,3570FF8FBC6530D4
2024/06/05 19:00:13,423AB8,1,B,GO_Lester,BF7F7755642452B8,4,0,279,2024-06-05,45448,0,B6395EBFD2459486
2024/06/05 19:00:13,423AB8,1,B,TOTALS,,4,5,1543,2024-06-05,45448,0,
2024/06/05 19:00:13,423AB8,1,C,GO_STOOOBE,121559C6C39206B5,5,1,95,2024-06-05,45448,0,121559C6C39206B5
2024/06/05 19:00:13,423AB8,1,C,GO_Maverick,C88B28FFE600C77E,5,0,78,2024-06-05,45448,0,C88B28FFE600C77E
2024/06/05 19:00:13,423AB8,1,C,GOxPinkpwnage,A4024C179571E5B9,5,0,381,2024-06-05,45448,0,A4024C179571E5B9
2024/06/05 19:00:13,423AB8,1,C,TOTALS,,5,1,554,2024-06-05,45448,0,
2024/06/05 19:00:13,423AB8,1,D,JerryTrucksALot_SIN,2FE12663EF7B6471,3,1,190,2024-06-05,45448,0,2FE12663EF7B6471
2024/06/05 19:00:13,423AB8,1,D,HMONG_SIN,5A677F2FD3A95637,3,1,112,2024-06-05,45448,0,5A677F2FD3A95637
2024/06/05 19:00:13,423AB8,1,D,Unethiqll,A527858EBF698A17,3,1,665,2024-06-05,45448,0,A527858EBF698A17
2024/06/05 19:00:13,423AB8,1,D,TOTALS,,3,3,967,2024-06-05,45448,0,
2024/06/05 19:00:13,423AB8,1,E,GOxSami,7236D5DED53B1204,2,1,639,2024-06-05,45448,0,7236D5DED53B1204
2024/06/05 19:00:13,423AB8,1,E,GO_colinthe5,3343CDAF52D0E5E2,2,5,1836,2024-06-05,45448,0,3343CDAF52D0E5E2
2024/06/05 19:00:13,423AB8,1,E,VIPxGlocknheels,C12AACEAC9CE276,2,3,996,2024-06-05,45448,0,B2EB5AF7D9C8E673
2024/06/05 19:00:13,423AB8,1,E,TOTALS,,2,9,3471,2024-06-05,45448,0,
2024/06/05 19:00:13,423AB8,1,F,Solace.45,59A7AE9B0B4DC954,6,0,87,2024-06-05,45448,0,EF699F5DAD20ECB
2024/06/05 19:00:13,423AB8,1,F,TTV.Cryptic,EC31CDD3C3C9DDEF,6,0,78,2024-06-05,45448,0,EC31CDD3C3C9DDEF
2024/06/05 19:00:13,423AB8,1,F,TW_ghostyy,B55FC0433CE3C59E,6,0,70,2024-06-05,45448,0,B55FC0433CE3C59E
2024/06/05 19:00:13,423AB8,1,F,TOTALS,,6,0,235,2024-06-05,45448,0,
2024/06/05 19:11:47,35O4AD,1,A,WWW_Consesa,3EC9DC46299D97AF,4,0,135,2024-06-05,45448,0,A964E942A84A9AF9
2024/06/05 19:11:47,35O4AD,1,A,KyGelli,BFDBEDA6BC4FBF3F,4,1,112,2024-06-05,45448,0,BFDBEDA6BC4FBF3F
2024/06/05 19:11:47,35O4AD,1,A,Cosmooon,6E7ABBDB1D1CF9BB,4,0,174,2024-06-05,45448,0,6E7ABBDB1D1CF9BB
2024/06/05 19:11:47,35O4AD,1,A,TOTALS,,4,1,421,2024-06-05,45448,0,
2024/06/05 19:11:47,35O4AD,1,B,SIeepyJoeBiden,827BB5492C42434E,6,1,87,2024-06-05,45448,0,B0E52B0761329378
2024/06/05 19:11:47,35O4AD,1,B,itsnaaattybetts,55DD88B97CB2CCEA,6,0,70,2024-06-05,45448,0,5359E9B30EA5E38B
2024/06/05 19:11:47,35O4AD,1,B,TOTALS,,6,1,157,2024-06-05,45448,0,
2024/06/05 19:11:47,35O4AD,1,C,crank.d,B3BF51049C1923AB,5,2,330,2024-06-05,45448,0,B3BF51049C1923AB
2024/06/05 19:11:47,35O4AD,1,C,AOC_CAIDEN,DEE51F0B7F373C98,5,1,666,2024-06-05,45448,0,DEE51F0B7F373C98
2024/06/05 19:11:47,35O4AD,1,C,MOVEWAY,C5291FD5BBD3F050,5,0,498,2024-06-05,45448,0,C5291FD5BBD3F050
2024/06/05 19:11:47,35O4AD,1,C,TOTALS,,5,3,1494,2024-06-05,45448,0,
2024/06/05 19:11:47,35O4AD,1,E,VIPxRyan2dayy,77672C414F852A3B,1,4,1468,2024-06-05,45448,0,77672C414F852A3B
2024/06/05 19:11:47,35O4AD,1,E,VIPxNoah,743B2938B4AD04E4,1,4,580,2024-06-05,45448,0,35BF2EE8727E21DD
2024/06/05 19:11:47,35O4AD,1,E,VIPxHimathy,7F68578FE3FC751E,1,5,1296,2024-06-05,45448,0,D27AA61FAA59DC11
2024/06/05 19:11:47,35O4AD,1,E,TOTALS,,1,13,3344,2024-06-05,45448,0,
2024/06/05 19:11:47,35O4AD,1,G,JackGPT,35C2D99A6E66DD55,2,3,924,2024-06-05,45448,0,35C2D99A6E66DD55
2024/06/05 19:11:47,35O4AD,1,G,Greta Thunberg,3E47130A54B2714,2,4,665,2024-06-05,45448,0,3E47130A54B2714
2024/06/05 19:11:47,35O4AD,1,G,SAH1b,17C81FDBCCC905C6,2,2,798,2024-06-05,45448,0,17C81FDBCCC905C6
2024/06/05 19:11:47,35O4AD,1,G,TOTALS,,2,9,2387,2024-06-05,45448,0,
2024/06/05 19:11:47,35O4AD,1,H,r kelly,2D26132EC2DBC067,3,2,819,2024-06-05,45448,0,5F4F91D71E0F02AE
2024/06/05 19:11:47,35O4AD,1,H,MrRager,91062BD8ADCBAE8,3,2,1004,2024-06-05,45448,0,42AAE36F6839385B
2024/06/05 19:11:47,35O4AD,1,H,brrrr_1,1F38E2CA2D523F1,3,0,157,2024-06-05,45448,0,E9E44C258D99C389
2024/06/05 19:11:47,35O4AD,1,H,TOTALS,,3,4,1980,2024-06-05,45448,0,
2024/06/05 19:12:27,423AB8,2,A,S.A.O._MAX.I.CAN,2E0C8F5E8A7957C4,6,1,348,2024-06-05,45448,0,2E0C8F5E8A7957C4
2024/06/05 19:12:27,423AB8,2,A,K1NGZ,D3770494E8B19C1A,6,1,239,2024-06-05,45448,0,D3770494E8B19C1A
2024/06/05 19:12:27,423AB8,2,A,Chino__0,2072A9F47383F728,6,0,0,2024-06-05,45448,0,DEBC974F6F52CCCC
2024/06/05 19:12:27,423AB8,2,A,TOTALS,,6,2,587,2024-06-05,45448,0,
2024/06/05 19:12:27,423AB8,2,B,S.A.O PeterpanFLEX,39FC372721AE0FDC,2,10,1838,2024-06-05,45448,0,7FBE610C56B5FE41
2024/06/05 19:12:27,423AB8,2,B,GO~SHoVVTiMeX,3570FF8FBC6530D4,2,5,1850,2024-06-05,45448,0,3570FF8FBC6530D4
2024/06/05 19:12:27,423AB8,2,B,GO_Lester,BF7F7755642452B8,2,1,797,2024-06-05,45448,0,B6395EBFD2459486
2024/06/05 19:12:27,423AB8,2,B,TOTALS,,2,16,4485,2024-06-05,45448,0,
2024/06/05 19:12:27,423AB8,2,C,GO_STOOOBE,121559C6C39206B5,3,1,713,2024-06-05,45448,0,121559C6C39206B5
2024/06/05 19:12:27,423AB8,2,C,GO_Maverick,C88B28FFE600C77E,3,2,1044,2024-06-05,45448,0,C88B28FFE600C77E
2024/06/05 19:12:27,423AB8,2,C,GOxPinkpwnage,A4024C179571E5B9,3,3,1079,2024-06-05,45448,0,A4024C179571E5B9
2024/06/05 19:12:27,423AB8,2,C,TOTALS,,3,6,2836,2024-06-05,45448,0,
2024/06/05 19:12:27,423AB8,2,D,JerryTrucksALot_SIN,2FE12663EF7B6471,4,0,261,2024-06-05,45448,0,2FE12663EF7B6471
2024/06/05 19:12:27,423AB8,2,D,HMONG_SIN,5A677F2FD3A95637,4,2,888,2024-06-05,45448,0,5A677F2FD3A95637
2024/06/05 19:12:27,423AB8,2,D,Unethiqll,A527858EBF698A17,4,1,517,2024-06-05,45448,0,A527858EBF698A17
2024/06/05 19:12:27,423AB8,2,D,TOTALS,,4,3,1666,2024-06-05,45448,0,
2024/06/05 19:12:27,423AB8,2,E,GOxSami,7236D5DED53B1204,5,0,0,2024-06-05,45448,0,7236D5DED53B1204
2024/06/05 19:12:27,423AB8,2,E,GO_colinthe5,3343CDAF52D0E5E2,5,1,435,2024-06-05,45448,0,3343CDAF52D0E5E2
2024/06/05 19:12:27,423AB8,2,E,VIPxGlocknheels,C12AACEAC9CE276,5,0,261,2024-06-05,45448,0,B2EB5AF7D9C8E673
2024/06/05 19:12:27,423AB8,2,E,TOTALS,,5,1,696,2024-06-05,45448,0,
2024/06/05 19:12:27,423AB8,2,F,Solace.45,59A7AE9B0B4DC954,1,0,685,2024-06-05,45448,0,EF699F5DAD20ECB
2024/06/05 19:12:27,423AB8,2,F,TTV.Cryptic,EC31CDD3C3C9DDEF,1,5,1325,2024-06-05,45448,0,EC31CDD3C3C9DDEF
2024/06/05 19:12:27,423AB8,2,F,TW_ghostyy,B55FC0433CE3C59E,1,2,746,2024-06-05,45448,0,B55FC0433CE3C59E
2024/06/05 19:12:27,423AB8,2,F,TOTALS,,1,7,2756,2024-06-05,45448,0,
2024/06/05 19:19:01,35O4AD,2,A,WWW_Consesa,3EC9DC46299D97AF,5,0,0,2024-06-05,45448,0,A964E942A84A9AF9
2024/06/05 19:19:01,35O4AD,2,A,KyGelli,BFDBEDA6BC4FBF3F,5,0,20,2024-06-05,45448,0,BFDBEDA6BC4FBF3F
2024/06/05 19:19:01,35O4AD,2,A,Cosmooon,6E7ABBDB1D1CF9BB,5,0,0,2024-06-05,45448,0,6E7ABBDB1D1CF9BB
2024/06/05 19:19:01,35O4AD,2,A,TOTALS,,5,0,20,2024-06-05,45448,0,
2024/06/05 19:19:01,35O4AD,2,C,crank.d,B3BF51049C1923AB,3,1,160,2024-06-05,45448,0,B3BF51049C1923AB
2024/06/05 19:19:01,35O4AD,2,C,AOC_CAIDEN,DEE51F0B7F373C98,3,2,331,2024-06-05,45448,0,DEE51F0B7F373C98
2024/06/05 19:19:01,35O4AD,2,C,MOVEWAY,C5291FD5BBD3F050,3,0,0,2024-06-05,45448,0,C5291FD5BBD3F050
2024/06/05 19:19:01,35O4AD,2,C,TOTALS,,3,3,491,2024-06-05,45448,0,
2024/06/05 19:19:01,35O4AD,2,E,VIPxRyan2dayy,77672C414F852A3B,2,1,1034,2024-06-05,45448,0,77672C414F852A3B
2024/06/05 19:19:01,35O4AD,2,E,VIPxNoah,743B2938B4AD04E4,2,2,773,2024-06-05,45448,0,35BF2EE8727E21DD
2024/06/05 19:19:01,35O4AD,2,E,VIPxHimathy,7F68578FE3FC751E,2,2,1001,2024-06-05,45448,0,D27AA61FAA59DC11
2024/06/05 19:19:01,35O4AD,2,E,TOTALS,,2,5,2808,2024-06-05,45448,0,
2024/06/05 19:19:01,35O4AD,2,G,JackGPT,35C2D99A6E66DD55,4,6,983,2024-06-05,45448,0,35C2D99A6E66DD55
2024/06/05 19:19:01,35O4AD,2,G,Greta Thunberg,3E47130A54B2714,4,3,901,2024-06-05,45448,0,3E47130A54B2714
2024/06/05 19:19:01,35O4AD,2,G,SAH1b,17C81FDBCCC905C6,4,4,1447,2024-06-05,45448,0,17C81FDBCCC905C6
2024/06/05 19:19:01,35O4AD,2,G,TOTALS,,4,13,3331,2024-06-05,45448,0,
2024/06/05 19:19:01,35O4AD,2,H,r kelly,2D26132EC2DBC067,1,2,540,2024-06-05,45448,0,5F4F91D71E0F02AE
2024/06/05 19:19:01,35O4AD,2,H,MrRager,91062BD8ADCBAE8,1,5,735,2024-06-05,45448,0,42AAE36F6839385B
2024/06/05 19:19:01,35O4AD,2,H,brrrr_1,1F38E2CA2D523F1,1,1,356,2024-06-05,45448,0,E9E44C258D99C389
2024/06/05 19:19:01,35O4AD,2,H,TOTALS,,1,8,1631,2024-06-05,45448,0,
2024/06/05 19:24:33,423AB8,3,A,S.A.O._MAX.I.CAN,2E0C8F5E8A7957C4,4,2,798,2024-06-05,45448,0,2E0C8F5E8A7957C4
2024/06/05 19:24:33,423AB8,3,A,K1NGZ,D3770494E8B19C1A,4,2,804,2024-06-05,45448,0,D3770494E8B19C1A
2024/06/05 19:24:33,423AB8,3,A,Chino__0,2072A9F47383F728,4,1,597,2024-06-05,45448,0,DEBC974F6F52CCCC
2024/06/05 19:24:33,423AB8,3,A,TOTALS,,4,5,2199,2024-06-05,45448,0,
2024/06/05 19:24:33,423AB8,3,B,S.A.O PeterpanFLEX,39FC372721AE0FDC,2,2,654,2024-06-05,45448,0,7FBE610C56B5FE41
2024/06/05 19:24:33,423AB8,3,B,GO~SHoVVTiMeX,3570FF8FBC6530D4,2,4,1487,2024-06-05,45448,0,3570FF8FBC6530D4
2024/06/05 19:24:33,423AB8,3,B,GO_Lester,BF7F7755642452B8,2,0,1337,2024-06-05,45448,0,B6395EBFD2459486
2024/06/05 19:24:33,423AB8,3,B,TOTALS,,2,6,3478,2024-06-05,45448,0,
2024/06/05 19:24:33,423AB8,3,C,GO_STOOOBE,121559C6C39206B5,3,1,348,2024-06-05,45448,0,121559C6C39206B5
2024/06/05 19:24:33,423AB8,3,C,GO_Maverick,C88B28FFE600C77E,3,5,1347,2024-06-05,45448,0,C88B28FFE600C77E
2024/06/05 19:24:33,423AB8,3,C,GOxPinkpwnage,A4024C179571E5B9,3,2,1166,2024-06-05,45448,0,A4024C179571E5B9
2024/06/05 19:24:33,423AB8,3,C,TOTALS,,3,8,2861,2024-06-05,45448,0,
2024/06/05 19:24:33,423AB8,3,D,JerryTrucksALot_SIN,2FE12663EF7B6471,6,0,234,2024-06-05,45448,0,2FE12663EF7B6471
2024/06/05 19:24:33,423AB8,3,D,HMONG_SIN,5A677F2FD3A95637,6,0,0,2024-06-05,45448,0,5A677F2FD3A95637
2024/06/05 19:24:33,423AB8,3,D,Unethiqll,A527858EBF698A17,6,0,174,2024-06-05,45448,0,A527858EBF698A17
2024/06/05 19:24:33,423AB8,3,D,TOTALS,,6,0,408,2024-06-05,45448,0,
2024/06/05 19:24:33,423AB8,3,E,GOxSami,7236D5DED53B1204,5,0,214,2024-06-05,45448,0,7236D5DED53B1204
2024/06/05 19:24:33,423AB8,3,E,GO_colinthe5,3343CDAF52D0E5E2,5,0,95,2024-06-05,45448,0,3343CDAF52D0E5E2
2024/06/05 19:24:33,423AB8,3,E,VIPxGlocknheels,C12AACEAC9CE276,5,0,354,2024-06-05,45448,0,B2EB5AF7D9C8E673
2024/06/05 19:24:33,423AB8,3,E,TOTALS,,5,0,663,2024-06-05,45448,0,
2024/06/05 19:24:33,423AB8,3,F,Solace.45,59A7AE9B0B4DC954,1,1,261,2024-06-05,45448,0,EF699F5DAD20ECB
2024/06/05 19:24:33,423AB8,3,F,TTV.Cryptic,EC31CDD3C3C9DDEF,1,1,993,2024-06-05,45448,0,EC31CDD3C3C9DDEF
2024/06/05 19:24:33,423AB8,3,F,TW_ghostyy,B55FC0433CE3C59E,1,5,1463,2024-06-05,45448,0,B55FC0433CE3C59E
2024/06/05 19:24:33,423AB8,3,F,TOTALS,,1,7,2717,2024-06-05,45448,0,
2024/06/05 19:26:01,35O4AD,3,A,WWW_Consesa,3EC9DC46299D97AF,2,0,156,2024-06-05,45448,0,A964E942A84A9AF9
2024/06/05 19:26:01,35O4AD,3,A,KyGelli,BFDBEDA6BC4FBF3F,2,0,15,2024-06-05,45448,0,BFDBEDA6BC4FBF3F
2024/06/05 19:26:01,35O4AD,3,A,Cosmooon,6E7ABBDB1D1CF9BB,2,2,520,2024-06-05,45448,0,6E7ABBDB1D1CF9BB
2024/06/05 19:26:01,35O4AD,3,A,TOTALS,,2,2,691,2024-06-05,45448,0,
2024/06/05 19:26:01,35O4AD,3,C,crank.d,B3BF51049C1923AB,3,0,87,2024-06-05,45448,0,B3BF51049C1923AB
2024/06/05 19:26:01,35O4AD,3,C,AOC_CAIDEN,DEE51F0B7F373C98,3,4,1029,2024-06-05,45448,0,DEE51F0B7F373C98
2024/06/05 19:26:01,35O4AD,3,C,MOVEWAY,C5291FD5BBD3F050,3,0,409,2024-06-05,45448,0,C5291FD5BBD3F050
2024/06/05 19:26:01,35O4AD,3,C,TOTALS,,3,4,1525,2024-06-05,45448,0,
2024/06/05 19:26:01,35O4AD,3,E,VIPxRyan2dayy,77672C414F852A3B,1,5,1175,2024-06-05,45448,0,77672C414F852A3B
2024/06/05 19:26:01,35O4AD,3,E,VIPxNoah,743B2938B4AD04E4,1,8,1924,2024-06-05,45448,0,35BF2EE8727E21DD
2024/06/05 19:26:01,35O4AD,3,E,VIPxHimathy,7F68578FE3FC751E,1,8,2001,2024-06-05,45448,0,D27AA61FAA59DC11
2024/06/05 19:26:01,35O4AD,3,E,TOTALS,,1,21,5100,2024-06-05,45448,0,
2024/06/05 19:26:01,35O4AD,3,G,JackGPT,35C2D99A6E66DD55,5,1,464,2024-06-05,45448,0,35C2D99A6E66DD55
2024/06/05 19:26:01,35O4AD,3,G,Greta Thunberg,3E47130A54B2714,5,1,210,2024-06-05,45448,0,3E47130A54B2714
2024/06/05 19:26:01,35O4AD,3,G,SAH1b,17C81FDBCCC905C6,5,1,209,2024-06-05,45448,0,17C81FDBCCC905C6
2024/06/05 19:26:01,35O4AD,3,G,TOTALS,,5,3,883,2024-06-05,45448,0,
2024/06/05 19:26:01,35O4AD,3,H,r kelly,2D26132EC2DBC067,4,1,1244,2024-06-05,45448,0,5F4F91D71E0F02AE
2024/06/05 19:26:01,35O4AD,3,H,MrRager,91062BD8ADCBAE8,4,1,582,2024-06-05,45448,0,42AAE36F6839385B
2024/06/05 19:26:01,35O4AD,3,H,brrrr_1,1F38E2CA2D523F1,4,1,244,2024-06-05,45448,0,E9E44C258D99C389
2024/06/05 19:26:01,35O4AD,3,H,TOTALS,,4,3,2070,2024-06-05,45448,0,
2024/06/05 19:31:48,423AB8,4,A,S.A.O._MAX.I.CAN,2E0C8F5E8A7957C4,2,1,1045,2024-06-05,45448,0,2E0C8F5E8A7957C4
2024/06/05 19:31:48,423AB8,4,A,K1NGZ,D3770494E8B19C1A,2,4,1140,2024-06-05,45448,0,D3770494E8B19C1A
2024/06/05 19:31:48,423AB8,4,A,Chino__0,2072A9F47383F728,2,6,1018,2024-06-05,45448,0,DEBC974F6F52CCCC
2024/06/05 19:31:48,423AB8,4,A,TOTALS,,2,11,3203,2024-06-05,45448,0,
2024/06/05 19:31:48,423AB8,4,B,S.A.O PeterpanFLEX,39FC372721AE0FDC,1,5,870,2024-06-05,45448,0,7FBE610C56B5FE41
2024/06/05 19:31:48,423AB8,4,B,GO~SHoVVTiMeX,3570FF8FBC6530D4,1,5,604,2024-06-05,45448,0,3570FF8FBC6530D4
2024/06/05 19:31:48,423AB8,4,B,GO_Lester,BF7F7755642452B8,1,0,373,2024-06-05,45448,0,B6395EBFD2459486
2024/06/05 19:31:48,423AB8,4,B,TOTALS,,1,10,1847,2024-06-05,45448,0,
2024/06/05 19:31:48,423AB8,4,C,GO_STOOOBE,121559C6C39206B5,3,0,137,2024-06-05,45448,0,121559C6C39206B5
2024/06/05 19:31:48,423AB8,4,C,GO_Maverick,C88B28FFE600C77E,3,3,792,2024-06-05,45448,0,C88B28FFE600C77E
2024/06/05 19:31:48,423AB8,4,C,GOxPinkpwnage,A4024C179571E5B9,3,3,1079,2024-06-05,45448,0,A4024C179571E5B9
2024/06/05 19:31:48,423AB8,4,C,TOTALS,,3,6,2008,2024-06-05,45448,0,
2024/06/05 19:31:48,423AB8,4,D,JerryTrucksALot_SIN,2FE12663EF7B6471,6,1,522,2024-06-05,45448,0,2FE12663EF7B6471
2024/06/05 19:31:48,423AB8,4,D,HMONG_SIN,5A677F2FD3A95637,6,1,194,2024-06-05,45448,0,5A677F2FD3A95637
2024/06/05 19:31:48,423AB8,4,D,Unethiqll,A527858EBF698A17,6,1,400,2024-06-05,45448,0,A527858EBF698A17
2024/06/05 19:31:48,423AB8,4,D,TOTALS,,6,3,1116,2024-06-05,45448,0,
2024/06/05 19:31:48,423AB8,4,E,GOxSami,7236D5DED53B1204,5,0,348,2024-06-05,45448,0,7236D5DED53B1204
2024/06/05 19:31:48,423AB8,4,E,GO_colinthe5,3343CDAF52D0E5E2,5,0,60,2024-06-05,45448,0,3343CDAF52D0E5E2
2024/06/05 19:31:48,423AB8,4,E,VIPxGlocknheels,C12AACEAC9CE276,5,1,331,2024-06-05,45448,0,B2EB5AF7D9C8E673
2024/06/05 19:31:48,423AB8,4,E,TOTALS,,5,1,739,2024-06-05,45448,0,
2024/06/05 19:31:48,423AB8,4,F,Solace.45,59A7AE9B0B4DC954,4,2,1183,2024-06-05,45448,0,EF699F5DAD20ECB
2024/06/05 19:31:48,423AB8,4,F,TTV.Cryptic,EC31CDD3C3C9DDEF,4,1,164,2024-06-05,45448,0,EC31CDD3C3C9DDEF
2024/06/05 19:31:48,423AB8,4,F,TW_ghostyy,B55FC0433CE3C59E,4,0,125,2024-06-05,45448,0,B55FC0433CE3C59E
2024/06/05 19:31:48,423AB8,4,F,TOTALS,,4,3,1472,2024-06-05,45448,0,
2024/06/05 19:37:32,35O4AD,4,A,WWW_Consesa,3EC9DC46299D97AF,5,0,95,2024-06-05,45448,0,A964E942A84A9AF9
2024/06/05 19:37:32,35O4AD,4,A,KyGelli,BFDBEDA6BC4FBF3F,5,0,0,2024-06-05,45448,0,BFDBEDA6BC4FBF3F
2024/06/05 19:37:32,35O4AD,4,A,Cosmooon,6E7ABBDB1D1CF9BB,5,0,0,2024-06-05,45448,0,6E7ABBDB1D1CF9BB
2024/06/05 19:37:32,35O4AD,4,A,TOTALS,,5,0,95,2024-06-05,45448,0,
2024/06/05 19:37:32,35O4AD,4,C,crank.d,B3BF51049C1923AB,1,5,1004,2024-06-05,45448,0,B3BF51049C1923AB
2024/06/05 19:37:32,35O4AD,4,C,AOC_CAIDEN,DEE51F0B7F373C98,1,5,1586,2024-06-05,45448,0,DEE51F0B7F373C98
2024/06/05 19:37:32,35O4AD,4,C,MOVEWAY,C5291FD5BBD3F050,1,2,993,2024-06-05,45448,0,C5291FD5BBD3F050
2024/06/05 19:37:32,35O4AD,4,C,TOTALS,,1,12,3583,2024-06-05,45448,0,
2024/06/05 19:37:32,35O4AD,4,E,VIPxRyan2dayy,77672C414F852A3B,2,5,1474,2024-06-05,45448,0,77672C414F852A3B
2024/06/05 19:37:32,35O4AD,4,E,VIPxNoah,743B2938B4AD04E4,2,3,1070,2024-06-05,45448,0,35BF2EE8727E21DD
2024/06/05 19:37:32,35O4AD,4,E,VIPxHimathy,7F68578FE3FC751E,2,1,1178,2024-06-05,45448,0,D27AA61FAA59DC11
2024/06/05 19:37:32,35O4AD,4,E,TOTALS,,2,9,3722,2024-06-05,45448,0,
2024/06/05 19:37:32,35O4AD,4,G,JackGPT,35C2D99A6E66DD55,4,0,348,2024-06-05,45448,0,35C2D99A6E66DD55
2024/06/05 19:37:32,35O4AD,4,G,Greta Thunberg,3E47130A54B2714,4,0,734,2024-06-05,45448,0,3E47130A54B2714
2024/06/05 19:37:32,35O4AD,4,G,SAH1b,17C81FDBCCC905C6,4,0,573,2024-06-05,45448,0,17C81FDBCCC905C6
2024/06/05 19:37:32,35O4AD,4,G,TOTALS,,4,0,1655,2024-06-05,45448,0,
2024/06/05 19:37:32,35O4AD,4,H,r kelly,2D26132EC2DBC067,3,2,801,2024-06-05,45448,0,5F4F91D71E0F02AE
2024/06/05 19:37:32,35O4AD,4,H,MrRager,91062BD8ADCBAE8,3,6,1149,2024-06-05,45448,0,42AAE36F6839385B
2024/06/05 19:37:32,35O4AD,4,H,brrrr_1,1F38E2CA2D523F1,3,0,174,2024-06-05,45448,0,E9E44C258D99C389
2024/06/05 19:37:32,35O4AD,4,H,TOTALS,,3,8,2124,2024-06-05,45448,0,
2024/06/07 18:48:47,2EOCI6,0,A,WWW_Consesa,3EC9DC46299D97AF,5,0,383,2024-06-07,45450,0,A964E942A84A9AF9
2024/06/07 18:48:47,2EOCI6,0,A,WWW_Abstract333,69375EE11D2F2F99,5,0,741,2024-06-07,45450,0,69375EE11D2F2F99
2024/06/07 18:48:47,2EOCI6,0,A,WWW_FemboyFallen,9A6C42A411C57BDE,5,1,522,2024-06-07,45450,0,9A6C42A411C57BDE
2024/06/07 18:48:47,2EOCI6,0,A,TOTALS,,5,1,1646,2024-06-07,45450,0,
2024/06/07 18:48:47,2EOCI6,0,B,VRS_Claxicon.TTV,3EB92D84D8C306BF,2,3,665,2024-06-07,45450,0,3EB92D84D8C306BF
2024/06/07 18:48:47,2EOCI6,0,B,VRS_Philophosaurus,82BB45C189B4B061,2,0,504,2024-06-07,45450,0,82BB45C189B4B061
2024/06/07 18:48:47,2EOCI6,0,B,VRSxT3MINITE,E3193AB4AD0E2F7F,2,3,1514,2024-06-07,45450,0,E3193AB4AD0E2F7F
2024/06/07 18:48:47,2EOCI6,0,B,TOTALS,,2,6,2683,2024-06-07,45450,0,
2024/06/07 18:48:47,2EOCI6,0,C,TTV.Cryptic,EC31CDD3C3C9DDEF,4,3,1446,2024-06-07,45450,0,EC31CDD3C3C9DDEF
2024/06/07 18:48:47,2EOCI6,0,C,TW_ghostyy,B55FC0433CE3C59E,4,1,880,2024-06-07,45450,0,B55FC0433CE3C59E
2024/06/07 18:48:47,2EOCI6,0,C,Solace.45,59A7AE9B0B4DC954,4,0,165,2024-06-07,45450,0,EF699F5DAD20ECB
2024/06/07 18:48:47,2EOCI6,0,C,TOTALS,,4,4,2491,2024-06-07,45450,0,
2024/06/07 18:48:47,2EOCI6,0,F,VIPxNoah,743B2938B4AD04E4,1,4,1304,2024-06-07,45450,0,35BF2EE8727E21DD
2024/06/07 18:48:47,2EOCI6,0,F,VIPxRyan2dayy,77672C414F852A3B,1,9,2252,2024-06-07,45450,0,77672C414F852A3B
2024/06/07 18:48:47,2EOCI6,0,F,Creamy.V.R,64DA1D8BA6DBCD96,1,4,1715,2024-06-07,45450,0,D27AA61FAA59DC11
2024/06/07 18:48:47,2EOCI6,0,F,TOTALS,,1,17,5271,2024-06-07,45450,0,
2024/06/07 18:48:47,2EOCI6,0,G,R kelly,2D26132EC2DBC067,3,3,1847,2024-06-07,45450,0,5F4F91D71E0F02AE
2024/06/07 18:48:47,2EOCI6,0,G,MrRager,91062BD8ADCBAE8,3,1,1274,2024-06-07,45450,0,42AAE36F6839385B
2024/06/07 18:48:47,2EOCI6,0,G,BBW,14E017AE65DFDD61,3,1,1018,2024-06-07,45450,0,E9E44C258D99C389
2024/06/07 18:48:47,2EOCI6,0,G,TOTALS,,3,5,4139,2024-06-07,45450,0,
